CARRIER,DEST,DISTANCE,FL_NUM,ORIGIN,Weather,DAY_WEEK,DAY_OF_MONTH,TAIL_NUM,Flight Status,Departure_Time
US,LGA,214,2172,DCA,0,5,16,N748UW,ontime,[12-13)
US,LGA,214,2174,DCA,0,5,16,N716UW,ontime,[13-14)
US,LGA,214,2176,DCA,0,5,16,N723UW,ontime,[14-15)
US,LGA,214,2178,DCA,0,5,16,N745UW,ontime,[15-16)
US,LGA,214,2180,DCA,0,5,16,N748UW,ontime,[16-17)
US,LGA,214,2182,DCA,0,5,16,N716UW,ontime,[17-18)
US,LGA,214,2184,DCA,0,5,16,N723UW,delayed,[19-20)
US,LGA,214,2186,DCA,0,5,16,N745UW,ontime,[20-21)
US,LGA,214,2188,DCA,0,5,16,N748UW,ontime,[20-21)
RU,EWR,169,3372,BWI,0,5,16,N15973,delayed,[18-19)
RU,EWR,169,2303,BWI,0,5,16,N13913,delayed,[10-11)
RU,EWR,169,2403,BWI,0,5,16,N13914,delayed,[16-17)
RU,EWR,169,2703,BWI,0,5,16,N13553,ontime,[6-7)
CO,EWR,199,808,DCA,0,5,16,N14645,delayed,[14-15)
CO,EWR,199,814,DCA,0,5,16,N12319,delayed,[19-20)
CO,EWR,199,806,DCA,0,5,16,N16648,ontime,[7-8)
DH,EWR,213,7299,IAD,0,5,16,N694BR,ontime,[8-9)
DH,EWR,213,7302,IAD,0,5,16,N625BR,ontime,[17-18)
DH,EWR,213,7303,IAD,0,5,16,N625BR,ontime,[12-13)
DH,EWR,213,7304,IAD,0,5,16,N695BR,ontime,[21-22)
DH,EWR,213,7305,IAD,0,5,16,N312UE,delayed,[7-8)
RU,EWR,213,2156,IAD,0,5,16,N26141,delayed,[16-17)
RU,EWR,199,2761,DCA,0,5,16,N13997,ontime,[6-7)
RU,EWR,199,2261,DCA,0,5,16,N14950,delayed,[16-17)
RU,EWR,199,2216,DCA,0,5,16,N13997,delayed,[15-16)
RU,EWR,199,2181,DCA,0,5,16,N16951,delayed,[17-18)
RU,EWR,213,2692,IAD,0,5,16,N16511,delayed,[14-15)
RU,EWR,199,2582,DCA,0,5,16,N15572,ontime,[8-9)
RU,EWR,213,2385,IAD,0,5,16,N16510,delayed,[20-21)
RU,EWR,213,2855,IAD,0,5,16,N14972,ontime,[6-7)
RU,EWR,199,2879,DCA,0,5,16,N15910,ontime,[20-21)
RU,EWR,213,2497,IAD,0,5,16,N26549,delayed,[18-19)
OH,JFK,184,5935,BWI,0,6,17,N435CA,ontime,[14-15)
DH,JFK,213,6155,DCA,0,6,17,N409FJ,ontime,[16-17)
DH,LGA,229,7208,IAD,0,6,17,N627BR,ontime,[12-13)
DH,LGA,229,7215,IAD,0,6,17,N675BR,ontime,[17-18)
DH,LGA,229,7684,IAD,0,6,17,N686BR,delayed,[22-23)
DH,JFK,228,7800,IAD,0,6,17,N694BR,ontime,[8-9)
DH,JFK,228,7806,IAD,0,6,17,N660BR,ontime,[12-13)
DH,JFK,228,7810,IAD,0,6,17,N311UE,ontime,[16-17)
DH,JFK,228,7812,IAD,0,6,17,N313UE,delayed,[17-18)
DH,JFK,228,7814,IAD,0,6,17,N706BR,delayed,[21-22)
DH,JFK,228,7818,IAD,0,6,17,N324UE,delayed,[18-19)
DL,JFK,213,746,DCA,0,6,17,N909DL,delayed,[15-16)
DL,LGA,214,1742,DCA,0,6,17,N232DZ,ontime,[7-8)
DL,LGA,214,1744,DCA,0,6,17,N221DL,ontime,[8-9)
DL,LGA,214,1748,DCA,0,6,17,N223DZ,ontime,[10-11)
DL,LGA,214,1756,DCA,0,6,17,N223DZ,ontime,[14-15)
DL,LGA,214,1760,DCA,0,6,17,N232DZ,delayed,[17-18)
DL,LGA,214,1764,DCA,0,6,17,N223DZ,ontime,[18-19)
DL,LGA,214,1768,DCA,0,6,17,N224DA,ontime,[20-21)
MQ,JFK,213,4752,DCA,0,6,17,N716MQ,ontime,[15-16)
MQ,JFK,213,4760,DCA,0,6,17,N729MQ,ontime,[5-6)
MQ,JFK,213,4784,DCA,0,6,17,N721MQ,ontime,[18-19)
MQ,LGA,214,4956,DCA,0,6,17,N805MQ,ontime,[8-9)
MQ,LGA,214,4964,DCA,0,6,17,N727MQ,ontime,[12-13)
UA,LGA,229,846,IAD,0,6,17,N507UA,ontime,[8-9)
US,LGA,214,2160,DCA,0,6,17,N736UW,ontime,[6-7)
US,LGA,214,2164,DCA,0,6,17,N748UW,ontime,[8-9)
US,LGA,214,2168,DCA,0,6,17,N736UW,ontime,[11-12)
US,LGA,214,2172,DCA,0,6,17,N748UW,ontime,[12-13)
US,LGA,214,2176,DCA,0,6,17,N736UW,ontime,[14-15)
US,LGA,214,2180,DCA,0,6,17,N748UW,ontime,[16-17)
US,LGA,214,2184,DCA,0,6,17,N736UW,ontime,[18-19)
RU,EWR,169,3372,BWI,0,6,17,N15926,ontime,[17-18)
RU,EWR,169,2229,BWI,0,6,17,N14933,ontime,[14-15)
RU,EWR,169,2303,BWI,0,6,17,N14942,ontime,[10-11)
RU,EWR,169,2703,BWI,0,6,17,N14991,ontime,[6-7)
CO,EWR,199,808,DCA,0,6,17,N37615,ontime,[12-13)
DH,EWR,213,7299,IAD,0,6,17,N696BR,ontime,[8-9)
DH,EWR,213,7302,IAD,0,6,17,N652BR,ontime,[17-18)
DH,EWR,213,7303,IAD,0,6,17,N652BR,ontime,[12-13)
DH,EWR,213,7304,IAD,0,6,17,N652BR,delayed,[21-22)
RU,EWR,213,2855,IAD,0,6,17,N29906,ontime,[6-7)
RU,EWR,199,2361,DCA,0,6,17,N16987,ontime,[16-17)
RU,EWR,199,2097,DCA,0,6,17,N14562,ontime,[17-18)
RU,EWR,199,2216,DCA,0,6,17,N14950,ontime,[13-14)
RU,EWR,213,2156,IAD,0,6,17,N24103,ontime,[14-15)
RU,EWR,199,2582,DCA,0,6,17,N26549,ontime,[9-10)
RU,EWR,213,2497,IAD,0,6,17,N21144,ontime,[16-17)
RU,EWR,199,2761,DCA,0,6,17,N21537,ontime,[6-7)
OH,JFK,184,5935,BWI,0,7,18,N712CA,ontime,[14-15)
DH,JFK,213,6155,DCA,0,7,18,N404FJ,delayed,[16-17)
DH,LGA,229,7208,IAD,0,7,18,N675BR,ontime,[13-14)
DH,LGA,229,7211,IAD,0,7,18,N661BR,delayed,[15-16)
DH,LGA,229,7215,IAD,0,7,18,N647BR,delayed,[18-19)
DH,LGA,229,7684,IAD,0,7,18,N632BR,ontime,[21-22)
DH,JFK,228,7800,IAD,0,7,18,N686BR,ontime,[8-9)
DH,JFK,228,7806,IAD,0,7,18,N663BR,ontime,[12-13)
DH,JFK,228,7808,IAD,0,7,18,N308UE,delayed,[15-16)
DH,JFK,228,7810,IAD,0,7,18,N315UE,ontime,[16-17)
DH,JFK,228,7812,IAD,0,7,18,N333UE,delayed,[17-18)
DH,JFK,228,7814,IAD,0,7,18,N678BR,ontime,[21-22)
DH,JFK,228,7816,IAD,0,7,18,N332UE,delayed,[17-18)
DL,JFK,213,746,DCA,0,7,18,N928DL,delayed,[15-16)
DL,LGA,214,1744,DCA,0,7,18,N223DZ,ontime,[8-9)
DL,LGA,214,1748,DCA,0,7,18,N242DL,ontime,[10-11)
DL,LGA,214,1752,DCA,0,7,18,N223DZ,delayed,[12-13)
DL,LGA,214,1756,DCA,0,7,18,N242DL,ontime,[14-15)
DL,LGA,214,1760,DCA,0,7,18,N223DZ,ontime,[16-17)
DL,LGA,214,1764,DCA,0,7,18,N242DL,delayed,[18-19)
DL,LGA,214,1768,DCA,0,7,18,N223DZ,ontime,[20-21)
MQ,JFK,213,4752,DCA,0,7,18,N712MQ,delayed,[15-16)
MQ,JFK,213,4760,DCA,0,7,18,N731MQ,delayed,[5-6)
MQ,JFK,213,4771,DCA,0,7,18,N719MQ,ontime,[9-10)
MQ,JFK,213,4784,DCA,0,7,18,N737MQ,delayed,[20-21)
MQ,LGA,214,4964,DCA,0,7,18,N719MQ,delayed,[13-14)
MQ,LGA,214,4968,DCA,0,7,18,N703MQ,delayed,[15-16)
MQ,LGA,214,4972,DCA,0,7,18,N725MQ,delayed,[18-19)
MQ,LGA,214,4976,DCA,0,7,18,N732MQ,delayed,[20-21)
UA,LGA,229,846,IAD,0,7,18,N579UA,ontime,[8-9)
US,LGA,214,2164,DCA,0,7,18,N744UW,ontime,[8-9)
US,LGA,214,2166,DCA,0,7,18,N763UW,ontime,[9-10)
US,LGA,214,2168,DCA,0,7,18,N755UW,ontime,[11-12)
US,LGA,214,2170,DCA,0,7,18,N736UW,ontime,[11-12)
US,LGA,214,2172,DCA,0,7,18,N744UW,delayed,[12-13)
US,LGA,214,2174,DCA,0,7,18,N763UW,ontime,[13-14)
US,LGA,214,2178,DCA,0,7,18,N736UW,delayed,[15-16)
US,LGA,214,2182,DCA,0,7,18,N763UW,ontime,[17-18)
US,LGA,214,2184,DCA,0,7,18,N755UW,ontime,[18-19)
US,LGA,214,2186,DCA,0,7,18,N736UW,ontime,[19-20)
US,LGA,214,2188,DCA,0,7,18,N744UW,ontime,[20-21)
RU,EWR,169,2303,BWI,1,7,18,N17984,delayed,[10-11)
RU,EWR,169,2703,BWI,0,7,18,N15980,delayed,[13-14)
RU,EWR,169,2403,BWI,0,7,18,N16501,delayed,[15-16)
CO,EWR,199,1767,DCA,0,7,18,N14629,ontime,[12-13)
CO,EWR,199,810,DCA,0,7,18,N37615,delayed,[17-18)
CO,EWR,199,816,DCA,0,7,18,N16650,delayed,[19-20)
DH,EWR,213,7299,IAD,0,7,18,N650BR,ontime,[8-9)
DH,EWR,213,7302,IAD,0,7,18,N626BR,delayed,[19-20)
DH,EWR,213,7303,IAD,0,7,18,N640BR,delayed,[12-13)
DH,EWR,213,7304,IAD,0,7,18,N701BR,ontime,[21-22)
RU,EWR,213,2156,IAD,0,7,18,N13124,delayed,[16-17)
RU,EWR,199,2216,DCA,0,7,18,N14558,delayed,[16-17)
RU,EWR,213,2254,IAD,0,7,18,N13929,ontime,[8-9)
RU,EWR,199,2582,DCA,0,7,18,N27962,ontime,[9-10)
OH,JFK,184,5935,BWI,0,1,19,N975CA,ontime,[14-15)
DH,JFK,213,6155,DCA,0,1,19,N415FJ,ontime,[16-17)
DH,LGA,229,7208,IAD,0,1,19,N647BR,ontime,[13-14)
DH,LGA,229,7211,IAD,0,1,19,N671BR,ontime,[14-15)
DH,LGA,229,7215,IAD,0,1,19,N648BR,ontime,[17-18)
DH,LGA,229,7790,IAD,0,1,19,N626BR,delayed,[8-9)
DH,LGA,229,7792,IAD,0,1,19,N671BR,ontime,[10-11)
DH,JFK,228,7800,IAD,0,1,19,N632BR,ontime,[8-9)
DH,JFK,228,7806,IAD,0,1,19,N691BR,ontime,[12-13)
DH,JFK,228,7808,IAD,0,1,19,N333UE,ontime,[14-15)
DH,JFK,228,7810,IAD,0,1,19,N327UE,ontime,[16-17)
DH,JFK,228,7812,IAD,0,1,19,N331UE,ontime,[17-18)
DH,JFK,228,7814,IAD,0,1,19,N625BR,ontime,[21-22)
DH,JFK,228,7816,IAD,0,1,19,N328UE,ontime,[16-17)
DL,JFK,213,746,DCA,0,1,19,N910DL,delayed,[15-16)
DL,LGA,214,1742,DCA,0,1,19,N242DL,ontime,[7-8)
DL,LGA,214,1744,DCA,0,1,19,N223DZ,ontime,[8-9)
DL,LGA,214,1748,DCA,0,1,19,N231DN,ontime,[10-11)
DL,LGA,214,1752,DCA,0,1,19,N223DZ,ontime,[12-13)
DL,LGA,214,1756,DCA,0,1,19,N231DN,ontime,[14-15)
DL,LGA,214,1758,DCA,0,1,19,N224DA,ontime,[15-16)
DL,LGA,214,1760,DCA,0,1,19,N223DZ,ontime,[16-17)
DL,LGA,214,1764,DCA,0,1,19,N231DN,ontime,[18-19)
DL,LGA,214,1766,DCA,0,1,19,N224DA,ontime,[19-20)
DL,LGA,214,1768,DCA,0,1,19,N223DZ,ontime,[20-21)
MQ,JFK,213,4752,DCA,0,1,19,N718MQ,ontime,[15-16)
MQ,JFK,213,4760,DCA,0,1,19,N736MQ,ontime,[5-6)
MQ,JFK,213,4784,DCA,0,1,19,N723MQ,delayed,[18-19)
MQ,LGA,214,4952,DCA,0,1,19,N739MQ,delayed,[7-8)
MQ,LGA,214,4954,DCA,0,1,19,N717MQ,delayed,[8-9)
MQ,LGA,214,4956,DCA,0,1,19,N718MQ,ontime,[8-9)
MQ,LGA,214,4960,DCA,0,1,19,N722MQ,ontime,[11-12)
MQ,LGA,214,4964,DCA,0,1,19,N739MQ,ontime,[12-13)
MQ,LGA,214,4966,DCA,0,1,19,N719MQ,ontime,[13-14)
MQ,LGA,214,4968,DCA,0,1,19,N723MQ,delayed,[15-16)
MQ,LGA,214,4970,DCA,0,1,19,N841MQ,ontime,[15-16)
MQ,LGA,214,4972,DCA,0,1,19,N728MQ,ontime,[17-18)
MQ,LGA,214,4976,DCA,0,1,19,N704MQ,delayed,[19-20)
UA,LGA,229,846,IAD,0,1,19,N565UA,ontime,[8-9)
US,LGA,214,1479,DCA,0,1,19,N753UW,ontime,[6-7)
US,LGA,214,2160,DCA,0,1,19,N767UW,ontime,[6-7)
US,LGA,214,2162,DCA,0,1,19,N706UW,ontime,[7-8)
US,LGA,214,2164,DCA,0,1,19,N711UW,ontime,[8-9)
US,LGA,214,2166,DCA,0,1,19,N736UW,ontime,[9-10)
US,LGA,214,2168,DCA,0,1,19,N767UW,ontime,[10-11)
US,LGA,214,2170,DCA,0,1,19,N706UW,ontime,[11-12)
US,LGA,214,2172,DCA,0,1,19,N711UW,ontime,[12-13)
US,LGA,214,2174,DCA,0,1,19,N736UW,ontime,[13-14)
US,LGA,214,2176,DCA,0,1,19,N767UW,ontime,[14-15)
US,LGA,214,2178,DCA,0,1,19,N706UW,ontime,[15-16)
US,LGA,214,2180,DCA,0,1,19,N711UW,ontime,[16-17)
US,LGA,214,2182,DCA,0,1,19,N736UW,ontime,[17-18)
US,LGA,214,2184,DCA,0,1,19,N767UW,ontime,[18-19)
US,LGA,214,2186,DCA,0,1,19,N706UW,ontime,[19-20)
US,LGA,214,2188,DCA,0,1,19,N711UW,ontime,[20-21)
RU,EWR,169,3372,BWI,0,1,19,N13913,ontime,[17-18)
RU,EWR,169,2303,BWI,0,1,19,N18557,ontime,[10-11)
RU,EWR,169,2703,BWI,0,1,19,N14943,ontime,[6-7)
RU,EWR,169,2403,BWI,0,1,19,N12934,ontime,[14-15)
CO,EWR,199,814,DCA,0,1,19,N17321,delayed,[17-18)
CO,EWR,199,808,DCA,0,1,19,N14639,ontime,[12-13)
CO,EWR,199,806,DCA,0,1,19,N16649,ontime,[7-8)
CO,EWR,199,816,DCA,0,1,19,N17619,ontime,[18-19)
DH,EWR,213,7299,IAD,0,1,19,N645BR,ontime,[8-9)
DH,EWR,213,7302,IAD,0,1,19,N689BR,ontime,[17-18)
DH,EWR,213,7303,IAD,0,1,19,N710BR,ontime,[12-13)
DH,EWR,213,7304,IAD,0,1,19,N626BR,delayed,[23-24)
DH,EWR,213,7305,IAD,0,1,19,N329UE,ontime,[6-7)
DH,EWR,213,7307,IAD,0,1,19,N301UE,ontime,[14-15)
RU,EWR,213,2385,IAD,0,1,19,N16520,delayed,[20-21)
RU,EWR,213,2692,IAD,0,1,19,N28518,ontime,[12-13)
RU,EWR,199,2761,DCA,0,1,19,N13124,ontime,[6-7)
RU,EWR,199,2261,DCA,0,1,19,N15973,ontime,[15-16)
RU,EWR,213,2855,IAD,0,1,19,N15912,ontime,[6-7)
RU,EWR,213,2497,IAD,0,1,19,N12567,ontime,[16-17)
RU,EWR,213,2156,IAD,0,1,19,N18120,ontime,[14-15)
RU,EWR,199,2181,DCA,0,1,19,N12921,ontime,[16-17)
RU,EWR,199,2216,DCA,0,1,19,N12519,ontime,[13-14)
RU,EWR,199,2582,DCA,0,1,19,N48901,ontime,[8-9)
RU,EWR,199,2879,DCA,0,1,19,N16911,ontime,[20-21)
OH,JFK,184,5935,BWI,0,2,20,N956CA,ontime,[15-16)
DH,JFK,213,6155,DCA,0,2,20,N409FJ,ontime,[16-17)
DH,LGA,229,7208,IAD,0,2,20,N648BR,ontime,[13-14)
DH,LGA,229,7211,IAD,0,2,20,N646BR,ontime,[14-15)
DH,LGA,229,7215,IAD,0,2,20,N705BR,ontime,[17-18)
DH,LGA,229,7684,IAD,0,2,20,N637BR,ontime,[21-22)
DH,LGA,229,7790,IAD,0,2,20,N698BR,ontime,[6-7)
DH,LGA,229,7792,IAD,0,2,20,N646BR,ontime,[10-11)
DH,JFK,228,7800,IAD,0,2,20,N627BR,ontime,[8-9)
DH,JFK,228,7806,IAD,0,2,20,N708BR,delayed,[13-14)
DH,JFK,228,7808,IAD,0,2,20,N321UE,ontime,[14-15)
DH,JFK,228,7810,IAD,0,2,20,N308UE,ontime,[16-17)
DH,JFK,228,7812,IAD,0,2,20,N313UE,ontime,[17-18)
DH,JFK,228,7814,IAD,0,2,20,N636BR,ontime,[21-22)
DH,JFK,228,7816,IAD,0,2,20,N331UE,ontime,[16-17)
DL,JFK,213,746,DCA,0,2,20,N926DL,delayed,[15-16)
DL,LGA,214,1740,DCA,0,2,20,N225DL,ontime,[6-7)
DL,LGA,214,1742,DCA,0,2,20,N231DN,ontime,[7-8)
DL,LGA,214,1744,DCA,0,2,20,N224DA,ontime,[8-9)
DL,LGA,214,1746,DCA,0,2,20,N223DZ,ontime,[9-10)
DL,LGA,214,1748,DCA,0,2,20,N225DL,ontime,[10-11)
DL,LGA,214,1750,DCA,0,2,20,N231DN,ontime,[11-12)
DL,LGA,214,1752,DCA,0,2,20,N224DA,ontime,[12-13)
DL,LGA,214,1754,DCA,0,2,20,N223DZ,ontime,[13-14)
DL,LGA,214,1756,DCA,0,2,20,N225DL,ontime,[14-15)
DL,LGA,214,1758,DCA,0,2,20,N231DN,ontime,[15-16)
DL,LGA,214,1760,DCA,0,2,20,N223DZ,delayed,[17-18)
DL,LGA,214,1762,DCA,0,2,20,N224DA,ontime,[17-18)
DL,LGA,214,1764,DCA,0,2,20,N242DL,ontime,[18-19)
DL,LGA,214,1766,DCA,0,2,20,N231DN,ontime,[19-20)
DL,LGA,214,1768,DCA,0,2,20,N223DZ,ontime,[20-21)
MQ,JFK,213,4752,DCA,0,2,20,N805MQ,ontime,[15-16)
MQ,JFK,213,4760,DCA,0,2,20,N721MQ,ontime,[5-6)
MQ,JFK,213,4784,DCA,0,2,20,N721MQ,ontime,[18-19)
MQ,LGA,214,4952,DCA,0,2,20,N735MQ,ontime,[6-7)
MQ,LGA,214,4954,DCA,0,2,20,N729MQ,ontime,[7-8)
MQ,LGA,214,4956,DCA,0,2,20,N712MQ,ontime,[8-9)
MQ,LGA,214,4960,DCA,0,2,20,N727MQ,ontime,[10-11)
MQ,LGA,214,4964,DCA,0,2,20,N712MQ,ontime,[12-13)
MQ,LGA,214,4966,DCA,0,2,20,N701MQ,ontime,[13-14)
MQ,LGA,214,4968,DCA,0,2,20,N721MQ,ontime,[14-15)
MQ,LGA,214,4970,DCA,0,2,20,N702MQ,ontime,[15-16)
MQ,LGA,214,4976,DCA,0,2,20,N713MQ,delayed,[20-21)
UA,LGA,229,846,IAD,0,2,20,N556UA,ontime,[8-9)
US,LGA,214,1479,DCA,0,2,20,N769UW,ontime,[6-7)
US,LGA,214,2160,DCA,0,2,20,N705UW,ontime,[6-7)
US,LGA,214,2162,DCA,0,2,20,N744UW,ontime,[7-8)
US,LGA,214,2164,DCA,0,2,20,N722UW,ontime,[8-9)
US,LGA,214,2166,DCA,0,2,20,N749UW,ontime,[9-10)
US,LGA,214,2168,DCA,0,2,20,N705UW,ontime,[10-11)
US,LGA,214,2170,DCA,0,2,20,N744UW,ontime,[11-12)
US,LGA,214,2172,DCA,0,2,20,N722UW,ontime,[12-13)
US,LGA,214,2174,DCA,0,2,20,N749UW,ontime,[13-14)
US,LGA,214,2176,DCA,0,2,20,N725UW,ontime,[14-15)
US,LGA,214,2178,DCA,0,2,20,N744UW,ontime,[15-16)
US,LGA,214,2180,DCA,0,2,20,N722UW,ontime,[16-17)
US,LGA,214,2182,DCA,0,2,20,N749UW,ontime,[17-18)
US,LGA,214,2184,DCA,0,2,20,N725UW,ontime,[18-19)
US,LGA,214,2186,DCA,0,2,20,N744UW,ontime,[19-20)
US,LGA,214,2188,DCA,0,2,20,N722UW,ontime,[20-21)
RU,EWR,169,2403,BWI,0,2,20,N15983,ontime,[14-15)
RU,EWR,169,2303,BWI,0,2,20,N14920,ontime,[10-11)
RU,EWR,169,3372,BWI,0,2,20,N12921,delayed,[17-18)
RU,EWR,169,2703,BWI,0,2,20,N13566,ontime,[6-7)
CO,EWR,199,816,DCA,0,2,20,N14655,ontime,[18-19)
CO,EWR,199,814,DCA,0,2,20,N47332,ontime,[17-18)
CO,EWR,199,808,DCA,0,2,20,N16607,ontime,[12-13)
CO,EWR,199,806,DCA,0,2,20,N14628,ontime,[7-8)
DH,EWR,213,7299,IAD,0,2,20,N637BR,ontime,[8-9)
DH,EWR,213,7302,IAD,0,2,20,N638BR,ontime,[17-18)
DH,EWR,213,7303,IAD,0,2,20,N638BR,ontime,[12-13)
DH,EWR,213,7304,IAD,0,2,20,N663BR,ontime,[21-22)
DH,EWR,213,7305,IAD,0,2,20,N311UE,ontime,[6-7)
DH,EWR,213,7307,IAD,0,2,20,N332UE,ontime,[14-15)
RU,EWR,199,2181,DCA,0,2,20,N15555,ontime,[16-17)
RU,EWR,199,2879,DCA,0,2,20,N14562,ontime,[20-21)
RU,EWR,199,2216,DCA,0,2,20,N14920,ontime,[13-14)
RU,EWR,213,2497,IAD,0,2,20,N16951,ontime,[16-17)
RU,EWR,199,2761,DCA,0,2,20,N26141,ontime,[6-7)
RU,EWR,213,2385,IAD,0,2,20,N26141,ontime,[18-19)
RU,EWR,199,2582,DCA,0,2,20,N14543,ontime,[8-9)
RU,EWR,213,2367,IAD,0,2,20,N15555,ontime,[12-13)
RU,EWR,199,2261,DCA,0,2,20,N11539,delayed,[15-16)
RU,EWR,213,2156,IAD,0,2,20,N17146,ontime,[14-15)
RU,EWR,213,2855,IAD,0,2,20,N28518,delayed,[7-8)
OH,JFK,184,5935,BWI,0,3,21,N804CA,ontime,[14-15)
DH,LGA,229,7208,IAD,0,3,21,N705BR,ontime,[12-13)
DH,LGA,229,7211,IAD,0,3,21,N687BR,ontime,[14-15)
DH,LGA,229,7215,IAD,0,3,21,N705BR,ontime,[17-18)
DH,LGA,229,7684,IAD,0,3,21,N698BR,delayed,[22-23)
DH,LGA,229,7790,IAD,0,3,21,N688BR,delayed,[7-8)
DH,LGA,229,7792,IAD,0,3,21,N687BR,ontime,[10-11)
DH,JFK,228,7800,IAD,0,3,21,N637BR,ontime,[8-9)
DH,JFK,228,7806,IAD,0,3,21,N656BR,ontime,[12-13)
DH,JFK,228,7808,IAD,0,3,21,N301UE,ontime,[15-16)
DH,JFK,228,7810,IAD,0,3,21,N308UE,ontime,[16-17)
DH,JFK,228,7812,IAD,0,3,21,N333UE,ontime,[17-18)
DH,JFK,228,7814,IAD,0,3,21,N688BR,ontime,[21-22)
DH,JFK,228,7816,IAD,0,3,21,N321UE,ontime,[16-17)
DL,JFK,213,746,DCA,0,3,21,N938DL,ontime,[14-15)
DL,LGA,214,1740,DCA,0,3,21,N242DL,ontime,[6-7)
DL,LGA,214,1742,DCA,0,3,21,N224DA,ontime,[7-8)
DL,LGA,214,1744,DCA,0,3,21,N231DN,ontime,[8-9)
DL,LGA,214,1746,DCA,0,3,21,N221DL,ontime,[9-10)
DL,LGA,214,1748,DCA,0,3,21,N242DL,ontime,[10-11)
DL,LGA,214,1750,DCA,0,3,21,N224DA,ontime,[11-12)
DL,LGA,214,1752,DCA,0,3,21,N3734B,ontime,[12-13)
DL,LGA,214,1754,DCA,0,3,21,N221DL,ontime,[13-14)
DL,LGA,214,1756,DCA,0,3,21,N242DL,ontime,[14-15)
DL,LGA,214,1758,DCA,0,3,21,N231DN,ontime,[15-16)
DL,LGA,214,1760,DCA,0,3,21,N3734B,delayed,[16-17)
DL,LGA,214,1762,DCA,0,3,21,N221DL,ontime,[17-18)
DL,LGA,214,1764,DCA,0,3,21,N242DL,ontime,[18-19)
DL,LGA,214,1766,DCA,0,3,21,N231DN,ontime,[19-20)
DL,LGA,214,1768,DCA,0,3,21,N225DL,ontime,[20-21)
MQ,JFK,213,4752,DCA,0,3,21,N732MQ,ontime,[15-16)
MQ,JFK,213,4760,DCA,0,3,21,N709MQ,ontime,[5-6)
MQ,JFK,213,4784,DCA,0,3,21,N719MQ,ontime,[18-19)
MQ,LGA,214,4952,DCA,0,3,21,N704MQ,ontime,[6-7)
MQ,LGA,214,4954,DCA,0,3,21,N716MQ,ontime,[7-8)
MQ,LGA,214,4956,DCA,0,3,21,N730MQ,ontime,[8-9)
MQ,LGA,214,4960,DCA,0,3,21,N704MQ,ontime,[10-11)
MQ,LGA,214,4964,DCA,0,3,21,N716MQ,ontime,[12-13)
MQ,LGA,214,4966,DCA,0,3,21,N717MQ,ontime,[13-14)
MQ,LGA,214,4968,DCA,0,3,21,N719MQ,ontime,[14-15)
MQ,LGA,214,4970,DCA,0,3,21,N720MQ,ontime,[15-16)
MQ,LGA,214,4972,DCA,0,3,21,N713MQ,ontime,[16-17)
MQ,LGA,214,4976,DCA,0,3,21,N723MQ,ontime,[18-19)
UA,LGA,229,846,IAD,0,3,21,N563UA,ontime,[8-9)
US,LGA,214,1479,DCA,0,3,21,N730UW,ontime,[6-7)
US,LGA,214,2160,DCA,0,3,21,N713UW,ontime,[6-7)
US,LGA,214,2162,DCA,0,3,21,N741UW,ontime,[7-8)
US,LGA,214,2164,DCA,0,3,21,N766UW,ontime,[8-9)
US,LGA,214,2166,DCA,0,3,21,N722UW,ontime,[9-10)
US,LGA,214,2168,DCA,0,3,21,N713UW,ontime,[10-11)
US,LGA,214,2170,DCA,0,3,21,N741UW,ontime,[11-12)
US,LGA,214,2172,DCA,0,3,21,N766UW,ontime,[12-13)
US,LGA,214,2174,DCA,0,3,21,N722UW,ontime,[13-14)
US,LGA,214,2176,DCA,0,3,21,N713UW,ontime,[14-15)
US,LGA,214,2178,DCA,0,3,21,N741UW,ontime,[15-16)
US,LGA,214,2180,DCA,0,3,21,N744UW,ontime,[16-17)
US,LGA,214,2182,DCA,0,3,21,N722UW,ontime,[18-19)
US,LGA,214,2184,DCA,0,3,21,N713UW,ontime,[18-19)
US,LGA,214,2186,DCA,0,3,21,N741UW,ontime,[19-20)
US,LGA,214,2188,DCA,0,3,21,N716UW,ontime,[20-21)
RU,EWR,169,2703,BWI,0,3,21,N14902,ontime,[6-7)
RU,EWR,169,2403,BWI,0,3,21,N14950,ontime,[14-15)
RU,EWR,169,3372,BWI,0,3,21,N14568,delayed,[17-18)
RU,EWR,169,2303,BWI,0,3,21,N12946,ontime,[10-11)
CO,EWR,199,814,DCA,0,3,21,N12327,delayed,[17-18)
CO,EWR,199,816,DCA,0,3,21,N14601,ontime,[18-19)
CO,EWR,199,808,DCA,0,3,21,N16646,ontime,[12-13)
CO,EWR,199,806,DCA,0,3,21,N62631,ontime,[7-8)
DH,EWR,213,7299,IAD,0,3,21,N311UE,ontime,[8-9)
DH,EWR,213,7302,IAD,0,3,21,N694BR,delayed,[17-18)
DH,EWR,213,7303,IAD,0,3,21,N694BR,ontime,[12-13)
DH,EWR,213,7304,IAD,0,3,21,N709BR,ontime,[21-22)
DH,EWR,213,7305,IAD,0,3,21,N332UE,ontime,[6-7)
DH,EWR,213,7307,IAD,0,3,21,N332UE,ontime,[14-15)
RU,EWR,199,2761,DCA,0,3,21,N18102,ontime,[6-7)
RU,EWR,213,2156,IAD,0,3,21,N16147,delayed,[14-15)
RU,EWR,199,2879,DCA,0,3,21,N13969,ontime,[20-21)
